iter	Logloss
1511	0.5046850834
1512	0.5046601011
1513	0.504636681
1514	0.5046202682
1515	0.5046064074
1516	0.5045870214
1517	0.5045492738
1518	0.5045294835
1519	0.5045220639
1520	0.5045069998
1521	0.5044831197
1522	0.5044508141
1523	0.5044293733
1524	0.5044234714
1525	0.5044142864
1526	0.504395866
1527	0.5043870125
1528	0.5043780747
1529	0.504347045
1530	0.5043343406
1531	0.5043241484
1532	0.5043046538
1533	0.5042937644
1534	0.5042806845
1535	0.5042701797
1536	0.5042591556
1537	0.5042272514
1538	0.5041961628
1539	0.5041650748
1540	0.5041548855
1541	0.5041360378
1542	0.50412486
1543	0.5041174732
1544	0.5040930959
1545	0.5040887744
1546	0.5040735757
1547	0.5040582177
1548	0.5040297932
1549	0.5039932096
1550	0.5039817178
1551	0.5039573461
1552	0.5039490985
1553	0.5039473601
1554	0.5039304136
1555	0.503900418
1556	0.5038805298
1557	0.5038632496
1558	0.5038477433
1559	0.5038143042
1560	0.5037933331
1561	0.5037872697
1562	0.5037761362
1563	0.5037518939
1564	0.5037336323
1565	0.5036924946
1566	0.5036584836
1567	0.5036479513
1568	0.5036297108
1569	0.5035980981
1570	0.5035887971
1571	0.5035791457
1572	0.5035492313
1573	0.5035459104
1574	0.503541281
1575	0.5035211782
1576	0.5035024546
1577	0.5034611649
1578	0.5034441767
1579	0.5034250885
1580	0.5034003247
1581	0.5033954018
1582	0.5033705702
1583	0.5033307199
1584	0.5032941941
1585	0.5032795488
1586	0.5032639423
1587	0.5032475999
1588	0.5032289051
1589	0.5032241947
1590	0.503205426
1591	0.5031767696
1592	0.5031495987
1593	0.5031457967
1594	0.503131225
1595	0.5031071134
1596	0.5030768655
1597	0.5030608017
1598	0.5030476161
1599	0.5030431877
1600	0.5030230886
1601	0.5030059744
1602	0.5029934517
1603	0.5029837412
1604	0.5029716693
1605	0.5029341829
1606	0.5029253695
1607	0.5028897896
1608	0.5028653448
1609	0.5028419922
1610	0.5028264003
1611	0.5028130037
1612	0.5028088065
1613	0.5027698925
1614	0.5027680366
1615	0.502763222
1616	0.5027336233
1617	0.5027273098
1618	0.5027070558
1619	0.5026944751
1620	0.5026868324
1621	0.5026609277
1622	0.5026374553
1623	0.5026164353
1624	0.5026040335
1625	0.5025854701
1626	0.5025682898
1627	0.5025655633
1628	0.5025612657
1629	0.5025436564
1630	0.5025331014
1631	0.502523073
1632	0.5025007496
1633	0.5024832861
1634	0.502475814
1635	0.5024645882
1636	0.5024315316
1637	0.5024043986
1638	0.5023798745
1639	0.5023699669
1640	0.5023487229
1641	0.5023350406
1642	0.5022993981
1643	0.5022922266
1644	0.5022777923
1645	0.502260213
1646	0.5022313826
1647	0.5022217036
1648	0.5022135353
1649	0.5021867637
1650	0.5021686542
1651	0.5021635163
1652	0.5021387604
1653	0.5021271222
1654	0.5021112611
1655	0.5020979813
1656	0.5020912228
1657	0.5020892139
1658	0.5020675987
1659	0.5020600315
1660	0.5020438422
1661	0.5020364986
1662	0.5020089269
1663	0.501995919
1664	0.5019903822
1665	0.5019778902
1666	0.5019685667
1667	0.5019381897
1668	0.5019254493
1669	0.501903069
1670	0.5018834989
1671	0.5018788697
1672	0.5018514262
1673	0.5018382563
1674	0.5018200228
1675	0.5018092945
1676	0.5017838548
1677	0.5017647384
1678	0.5017488731
1679	0.501740602
1680	0.5017249108
1681	0.5017216555
1682	0.5016995404
1683	0.5016648349
1684	0.5016344899
1685	0.5016003509
1686	0.5015758501
1687	0.5015604479
1688	0.5015401873
1689	0.5015098198
1690	0.5015028543
1691	0.501495281
1692	0.5014793233
1693	0.5014772511
1694	0.5014695066
1695	0.5014434088
1696	0.5014320561
1697	0.501394298
1698	0.5013903383
1699	0.5013695071
1700	0.5013626027
1701	0.5013324419
1702	0.5013197915
1703	0.5013076153
1704	0.5012758156
1705	0.5012349643
1706	0.5012171903
1707	0.5012122375
1708	0.5012065266
1709	0.5011907527
1710	0.5011577056
1711	0.5011341257
1712	0.5011228067
1713	0.5010886434
1714	0.5010648944
1715	0.5010514571
1716	0.5010373776
1717	0.5010294645
1718	0.501014576
1719	0.5009995353
1720	0.5009919618
1721	0.5009674196
1722	0.5009624634
1723	0.5009546826
1724	0.5009265067
1725	0.5009002932
1726	0.5008781923
1727	0.5008747255
1728	0.5008578429
1729	0.5008442681
1730	0.5008272552
1731	0.5008067455
1732	0.5007891176
1733	0.5007736678
1734	0.5007523188
1735	0.5007301883
1736	0.5007020575
1737	0.5006899511
1738	0.5006748576
1739	0.5006332131
1740	0.5006252633
1741	0.5006121456
1742	0.5005912473
1743	0.5005690138
1744	0.5005544481
1745	0.500532574
1746	0.5005197652
1747	0.5005057542
1748	0.5004964013
1749	0.5004813351
1750	0.500478661
1751	0.5004700701
1752	0.5004392873
1753	0.5004011516
1754	0.5003710768
1755	0.5003575021
1756	0.5003536553
1757	0.50033931
1758	0.5003053527
1759	0.5002967895
1760	0.5002788403
1761	0.5002679243
1762	0.5002475511
1763	0.5002281107
1764	0.5002216075
1765	0.5002004386
1766	0.500164109
1767	0.5001591519
1768	0.5001438929
1769	0.5001389001
1770	0.5001288188
1771	0.5001192771
1772	0.5001041625
1773	0.5000990254
1774	0.5000941448
1775	0.500093162
1776	0.500076536
1777	0.5000683643
1778	0.5000509895
1779	0.5000348978
1780	0.5000283959
1781	0.5000143547
1782	0.5000082659
1783	0.5000066529
1784	0.4999779617
1785	0.4999596577
1786	0.4999488298
1787	0.4999365669
1788	0.4999278024
1789	0.4999077719
1790	0.4998983849
1791	0.4998870783
1792	0.4998821387
1793	0.4998553613
1794	0.4998370659
1795	0.4998099425
1796	0.4997911628
1797	0.4997612789
1798	0.4997601823
1799	0.4997534151
1800	0.4997217429
1801	0.4997117907
1802	0.4997089732
1803	0.4996917313
1804	0.4996880419
1805	0.4996766152
1806	0.4996503619
1807	0.4996408578
1808	0.4996075586
1809	0.499602749
1810	0.4995903492
1811	0.499578744
1812	0.4995492507
1813	0.4995414397
1814	0.4995104751
1815	0.4994911082
1816	0.4994754564
1817	0.4994682319
1818	0.499441804
1819	0.499428978
1820	0.4994156026
1821	0.4994021906
1822	0.4993906076
1823	0.4993576839
1824	0.4993364408
1825	0.4993213562
1826	0.4992832493
1827	0.4992659466
1828	0.4992535342
1829	0.4992451052
1830	0.4992398379
1831	0.4992211967
1832	0.4992092397
1833	0.4991871592
1834	0.4991676916
1835	0.4991477652
1836	0.4991244903
1837	0.4991141928
1838	0.4991108088
1839	0.4990983478
1840	0.4990889261
1841	0.4990824621
1842	0.49906203
1843	0.4990472266
1844	0.4990212482
1845	0.4989852423
1846	0.4989690099
1847	0.4989589603
1848	0.4989280451
1849	0.4989015731
1850	0.4988910815
1851	0.4988752797
1852	0.498855347
1853	0.4988524554
1854	0.4988448788
1855	0.4988395788
1856	0.4988098229
1857	0.4987913447
1858	0.4987715644
1859	0.4987559952
1860	0.4987462772
1861	0.4987406014
1862	0.4987313076
1863	0.4987296208
1864	0.4987200157
1865	0.4986996377
1866	0.4986740609
1867	0.498645673
1868	0.4986418003
1869	0.4986126417
1870	0.4985970783
1871	0.4985795478
1872	0.4985699334
1873	0.4985558526
1874	0.4985099874
1875	0.4985016731
1876	0.498479921
1877	0.4984719262
1878	0.4984542901
1879	0.4984484914
1880	0.4984341147
1881	0.4984319034
1882	0.4984093976
1883	0.4983922122
1884	0.4983802958
1885	0.4983544436
1886	0.4983325783
1887	0.4983117075
1888	0.4982978247
1889	0.4982751891
1890	0.4982433725
1891	0.4982293654
1892	0.4982016065
1893	0.4981904945
1894	0.4981699901
1895	0.4981595012
1896	0.4981345654
1897	0.498109722
1898	0.4981023406
1899	0.4980943189
1900	0.4980787045
1901	0.4980508911
1902	0.4980464705
1903	0.4980335253
1904	0.498006512
1905	0.4979989096
1906	0.4979956854
1907	0.4979719889
1908	0.4979698483
1909	0.4979587345
1910	0.4979414059
1911	0.4979349892
1912	0.4979232212
1913	0.4979042379
1914	0.497893143
1915	0.4978751316
1916	0.4978551805
1917	0.4978448596
1918	0.4978174054
1919	0.4977936803
1920	0.4977707915
1921	0.4977601171
1922	0.497739935
1923	0.4977269875
1924	0.4977080851
1925	0.4976879445
1926	0.4976642967
1927	0.4976503456
1928	0.4976295785
1929	0.4976158227
1930	0.4976000907
1931	0.4975984133
1932	0.4975853484
1933	0.4975457621
1934	0.4975292459
1935	0.4975245157
1936	0.4975030245
1937	0.4974973034
1938	0.4974819897
1939	0.4974543016
1940	0.4974269003
1941	0.4974079753
1942	0.4973876737
1943	0.4973621726
1944	0.4973512948
1945	0.4973074582
1946	0.4972966638
1947	0.4972810786
1948	0.4972641865
1949	0.4972442032
1950	0.497230772
1951	0.497214557
1952	0.4972026606
1953	0.4971760375
1954	0.4971681515
1955	0.4971480887
1956	0.4971264956
1957	0.4971240246
1958	0.4971134915
1959	0.4971053735
1960	0.4970990611
1961	0.497076467
1962	0.4970712348
1963	0.4970293575
1964	0.4969820729
1965	0.4969475755
1966	0.4969257483
1967	0.4969000322
1968	0.4968796007
1969	0.4968750737
1970	0.496852986
1971	0.4968426382
1972	0.4968201161
1973	0.4968120686
1974	0.4967821038
1975	0.4967597565
1976	0.4967370543
1977	0.4967285458
1978	0.4967241538
1979	0.4967004894
1980	0.4966671284
1981	0.4966573677
1982	0.4966515348
1983	0.4966235162
1984	0.4966162181
1985	0.4966089362
1986	0.4966034217
1987	0.496598137
1988	0.4965912792
1989	0.4965796222
1990	0.496552614
1991	0.496533479
1992	0.4965138933
1993	0.4964969678
1994	0.4964788162
1995	0.4964779013
1996	0.4964586728
1997	0.4964405288
1998	0.4964254034
1999	0.4964153349
2000	0.4963955179
2001	0.496368497
2002	0.4963494585
2003	0.4963387755
2004	0.4963371345
2005	0.4963287092
2006	0.4963010323
2007	0.4962654895
2008	0.4962586089
2009	0.4962531466
2010	0.4962354454
2011	0.4962093188
2012	0.4961867828
2013	0.4961732485
2014	0.4961233208
2015	0.4961121223
2016	0.4961012017
2017	0.4960890204
2018	0.4960758409
2019	0.4960679067
2020	0.4960482108
2021	0.4960451882
2022	0.4960363232
2023	0.4960008259
2024	0.4959906075
2025	0.4959841092
2026	0.4959678287
2027	0.4959552078
2028	0.4959369603
2029	0.4959284125
2030	0.4959173285
2031	0.4958974566
2032	0.495857217
2033	0.4958443757
2034	0.4958153868
2035	0.4958120411
2036	0.4958073909
2037	0.4957668016
2038	0.4957560498
2039	0.495738484
2040	0.495693719
2041	0.4956610645
2042	0.4956441806
2043	0.4956305994
2044	0.4956207568
2045	0.4956077524
2046	0.4955919808
2047	0.4955744437
2048	0.4955494905
2049	0.4955479475
2050	0.4955350037
2051	0.4955277952
2052	0.4955104631
2053	0.4954882175
2054	0.4954799779
2055	0.4954474867
2056	0.4954438825
2057	0.4954355504
2058	0.4954118923
2059	0.4953787119
2060	0.4953763309
2061	0.4953711927
2062	0.4953582873
2063	0.4953448265
2064	0.495324448
2065	0.4953192304
2066	0.4953120875
2067	0.4953113378
2068	0.4952988421
2069	0.4952913807
2070	0.4952737208
2071	0.4952614867
2072	0.4952464769
2073	0.4952317591
2074	0.4951863855
2075	0.4951774891
2076	0.4951661634
2077	0.495127771
2078	0.4951024239
2079	0.4950879268
2080	0.4950747085
2081	0.4950512141
2082	0.4950291687
2083	0.4950175326
2084	0.4950042216
2085	0.4949967037
2086	0.4949715522
2087	0.4949378453
2088	0.4949169507
2089	0.494912842
2090	0.4949014389
2091	0.4948685883
2092	0.4948113225
2093	0.494775666
2094	0.494764079
2095	0.4947446733
2096	0.4947183937
2097	0.4946873614
2098	0.4946790092
2099	0.494670574
2100	0.4946389029
2101	0.494626933
2102	0.4946191241
2103	0.4946119163
2104	0.4945996842
2105	0.4945568835
2106	0.4945366977
2107	0.4945289875
2108	0.494503143
2109	0.4944858404
2110	0.4944608246
2111	0.4944511252
2112	0.4944470427
2113	0.4944076258
2114	0.4943767948
2115	0.494371612
2116	0.4943470406
2117	0.4943160824
2118	0.4943023561
2119	0.4942978687
2120	0.4942833478
2121	0.4942596099
2122	0.4942465628
2123	0.494211047
2124	0.494200267
2125	0.4941919914
2126	0.4941739429
2127	0.4941506356
2128	0.4941246956
2129	0.4941068767
2130	0.4940658793
2131	0.4940536595
2132	0.4940294499
2133	0.4940203113
2134	0.4939985115
2135	0.4939893265
2136	0.4939588247
2137	0.4939226233
2138	0.4938871263
2139	0.4938640192
2140	0.493851508
2141	0.4938422929
2142	0.4938343604
2143	0.4938078066
2144	0.493783904
2145	0.4937775107
2146	0.4937481685
2147	0.4937401848
2148	0.4937174256
2149	0.4937099306
2150	0.4937031229
2151	0.4936808856
2152	0.4936654157
2153	0.4936525647
2154	0.4936225261
2155	0.4936164455
2156	0.493573516
2157	0.4935618203
2158	0.4935409618
2159	0.4935381164
2160	0.4935143288
2161	0.4934978166
2162	0.493484159
2163	0.493473637
2164	0.4934707271
2165	0.4934420542
2166	0.4934225842
2167	0.4934187737
2168	0.4934140579
2169	0.4934060002
2170	0.4933904591
2171	0.4933831787
2172	0.4933691834
2173	0.4933566609
2174	0.493351947
2175	0.4933401062
2176	0.4933208322
2177	0.4933002355
2178	0.4932957694
2179	0.4932778116
2180	0.4932545961
2181	0.4932486253
2182	0.4932472867
2183	0.4932287844
2184	0.4932211789
2185	0.4932064439
2186	0.4931879131
2187	0.4931825639
2188	0.4931670681
2189	0.4931386483
2190	0.4931313137
2191	0.4931237648
2192	0.4931148003
2193	0.4931082853
2194	0.4930930626
2195	0.4930707754
2196	0.4930535197
2197	0.4930258482
2198	0.4930026178
2199	0.4929836849
2200	0.492974918
2201	0.4929707293
2202	0.4929496387
2203	0.4929348411
2204	0.4929083453
2205	0.4929033081
2206	0.492877393
2207	0.492871773
2208	0.4928639332
2209	0.4928477856
2210	0.4928377365
2211	0.4928318378
2212	0.4927930962
2213	0.4927852442
2214	0.4927584411
2215	0.4927476141
2216	0.4927425687
2217	0.4926967133
2218	0.4926921025
2219	0.4926751139
2220	0.4926517429
2221	0.4926315907
2222	0.492619437
2223	0.4925995819
2224	0.4925857501
2225	0.4925547028
2226	0.4925367497
2227	0.4925254471
2228	0.4925157349
2229	0.4924922876
2230	0.4924713715
2231	0.4924496588
2232	0.4924355776
2233	0.4924228253
2234	0.4924184378
2235	0.4924094367
2236	0.4924011015
2237	0.4923682923
2238	0.4923535369
2239	0.4923052668
2240	0.492282057
2241	0.4922790747
2242	0.4922670178
2243	0.4922536978
2244	0.49223991
2245	0.4922280934
2246	0.4922039556
2247	0.4921721747
2248	0.4921646213
2249	0.4921599376
2250	0.4921264502
2251	0.4921115858
2252	0.4921005225
2253	0.4920816924
2254	0.4920681731
2255	0.4920386899
2256	0.4920338064
2257	0.4920123958
2258	0.4920073874
2259	0.4919927522
2260	0.4919810108
2261	0.4919607087
2262	0.4919357456
2263	0.4919207781
